20,19,18,17,16,15,14,13,12,11,1,2,3,4,5,6,7,8,9,10,0,1,2,3,4,5,6,7,8,9,19,18,17,16,15,14,13,12,11,10,20,21,22,23,24,25,26,27,28,29,39,38,37,36,35,34,33,32,31,30,40,41,42,43,44,45,46,47,48,49,59,58,57,56,55,54,53,52,51,50,60,61,62,63,64,65,66,67,68,69,79,78,77,76,75,74,73,72,71,70
21,20,19,18,17,16,15,14,13,12,2,3,4,5,6,7,8,9,10,11,1,0,1,2,3,4,5,6,7,8,18,17,16,15,14,13,12,11,10,9,19,20,21,22,23,24,25,26,27,28,38,37,36,35,34,33,32,31,30,29,39,40,41,42,43,44,45,46,47,48,58,57,56,55,54,53,52,51,50,49,59,60,61,62,63,64,65,66,67,68,78,77,76,75,74,73,72,71,70,69
22,21,20,19,18,17,16,15,14,13,3,4,5,6,7,8,9,10,11,12,2,1,0,1,2,3,4,5,6,7,17,16,15,14,13,12,11,10,9,8,18,19,20,21,22,23,24,25,26,27,37,36,35,34,33,32,31,30,29,28,38,39,40,41,42,43,44,45,46,47,57,56,55,54,53,52,51,50,49,48,58,59,60,61,62,63,64,65,66,67,77,76,75,74,73,72,71,70,69,68
23,22,21,20,19,18,17,16,15,14,4,5,6,7,8,9,10,11,12,13,3,2,1,0,1,2,3,4,5,6,16,15,14,13,12,11,10,9,8,7,17,18,19,20,21,22,23,24,25,26,36,35,34,33,32,31,30,29,28,27,37,38,39,40,41,42,43,44,45,46,56,55,54,53,52,51,50,49,48,47,57,58,59,60,61,62,63,64,65,66,76,75,74,73,72,71,70,69,68,67
24,23,22,21,20,19,18,17,16,15,5,6,7,8,9,10,11,12,13,14,4,3,2,1,0,1,2,3,4,5,15,14,13,12,11,10,9,8,7,6,16,17,18,19,20,21,22,23,24,25,35,34,33,32,31,30,29,28,27,26,36,37,38,39,40,41,42,43,44,45,55,54,53,52,51,50,49,48,47,46,56,57,58,59,60,61,62,63,64,65,75,74,73,72,71,70,69,68,67,66
25,24,23,22,21,20,19,18,17,16,6,7,8,9,10,11,12,13,14,15,5,4,3,2,1,0,1,2,3,4,14,13,12,11,10,9,8,7,6,5,15,16,17,18,19,20,21,22,23,24,34,33,32,31,30,29,28,27,26,25,35,36,37,38,39,40,41,42,43,44,54,53,52,51,50,49,48,47,46,45,55,56,57,58,59,60,61,62,63,64,74,73,72,71,70,69,68,67,66,65
26,25,24,23,22,21,20,19,18,17,7,8,9,10,11,12,13,14,15,16,6,5,4,3,2,1,0,1,2,3,13,12,11,10,9,8,7,6,5,4,14,15,16,17,18,19,20,21,22,23,33,32,31,30,29,28,27,26,25,24,34,35,36,37,38,39,40,41,42,43,53,52,51,50,49,48,47,46,45,44,54,55,56,57,58,59,60,61,62,63,73,72,71,70,69,68,67,66,65,64
27,26,25,24,23,22,21,20,19,18,8,9,10,11,12,13,14,15,16,17,7,6,5,4,3,2,1,0,1,2,12,11,10,9,8,7,6,5,4,3,13,14,15,16,17,18,19,20,21,22,32,31,30,29,28,27,26,25,24,23,33,34,35,36,37,38,39,40,41,42,52,51,50,49,48,47,46,45,44,43,53,54,55,56,57,58,59,60,61,62,72,71,70,69,68,67,66,65,64,63
28,27,26,25,24,23,22,21,20,19,9,10,11,12,13,14,15,16,17,18,8,7,6,5,4,3,2,1,0,1,11,10,9,8,7,6,5,4,3,2,12,13,14,15,16,17,18,19,20,21,31,30,29,28,27,26,25,24,23,22,32,33,34,35,36,37,38,39,40,41,51,50,49,48,47,46,45,44,43,42,52,53,54,55,56,57,58,59,60,61,71,70,69,68,67,66,65,64,63,62
29,28,27,26,25,24,23,22,21,20,10,11,12,13,14,15,16,17,18,19,9,8,7,6,5,4,3,2,1,0,10,9,8,7,6,5,4,3,2,1,11,12,13,14,15,16,17,18,19,20,30,29,28,27,26,25,24,23,22,21,31,32,33,34,35,36,37,38,39,40,50,49,48,47,46,45,44,43,42,41,51,52,53,54,55,56,57,58,59,60,70,69,68,67,66,65,64,63,62,61
39,38,37,36,35,34,33,32,31,30,20,21,22,23,24,25,26,27,28,29,19,18,17,16,15,14,13,12,11,10,0,1,2,3,4,5,6,7,8,9,1,2,3,4,5,6,7,8,9,10,20,19,18,17,16,15,14,13,12,11,21,22,23,24,25,26,27,28,29,30,40,39,38,37,36,35,34,33,32,31,41,42,43,44,45,46,47,48,49,50,60,59,58,57,56,55,54,53,52,51
38,37,36,35,34,33,32,31,30,29,19,20,21,22,23,24,25,26,27,28,18,17,16,15,14,13,12,11,10,9,1,0,1,2,3,4,5,6,7,8,2,3,4,5,6,7,8,9,10,11,21,20,19,18,17,16,15,14,13,12,22,23,24,25,26,27,28,29,30,31,41,40,39,38,37,36,35,34,33,32,42,43,44,45,46,47,48,49,50,51,61,60,59,58,57,56,55,54,53,52
37,36,35,34,33,32,31,30,29,28,18,19,20,21,22,23,24,25,26,27,17,16,15,14,13,12,11,10,9,8,2,1,0,1,2,3,4,5,6,7,3,4,5,6,7,8,9,10,11,12,22,21,20,19,18,17,16,15,14,13,23,24,25,26,27,28,29,30,31,32,42,41,40,39,38,37,36,35,34,33,43,44,45,46,47,48,49,50,51,52,62,61,60,59,58,57,56,55,54,53
36,35,34,33,32,31,30,29,28,27,17,18,19,20,21,22,23,24,25,26,16,15,14,13,12,11,10,9,8,7,3,2,1,0,1,2,3,4,5,6,4,5,6,7,8,9,10,11,12,13,23,22,21,20,19,18,17,16,15,14,24,25,26,27,28,29,30,31,32,33,43,42,41,40,39,38,37,36,35,34,44,45,46,47,48,49,50,51,52,53,63,62,61,60,59,58,57,56,55,54
35,34,33,32,31,30,29,28,27,26,16,17,18,19,20,21,22,23,24,25,15,14,13,12,11,10,9,8,7,6,4,3,2,1,0,1,2,3,4,5,5,6,7,8,9,10,11,12,13,14,24,23,22,21,20,19,18,17,16,15,25,26,27,28,29,30,31,32,33,34,44,43,42,41,40,39,38,37,36,35,45,46,47,48,49,50,51,52,53,54,64,63,62,61,60,59,58,57,56,55
34,33,32,31,30,29,28,27,26,25,15,16,17,18,19,20,21,22,23,24,14,13,12,11,10,9,8,7,6,5,5,4,3,2,1,0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,25,24,23,22,21,20,19,18,17,16,26,27,28,29,30,31,32,33,34,35,45,44,43,42,41,40,39,38,37,36,46,47,48,49,50,51,52,53,54,55,65,64,63,62,61,60,59,58,57,56
33,32,31,30,29,28,27,26,25,24,14,15,16,17,18,19,20,21,22,23,13,12,11,10,9,8,7,6,5,4,6,5,4,3,2,1,0,1,2,3,7,8,9,10,11,12,13,14,15,16,26,25,24,23,22,21,20,19,18,17,27,28,29,30,31,32,33,34,35,36,46,45,44,43,42,41,40,39,38,37,47,48,49,50,51,52,53,54,55,56,66,65,64,63,62,61,60,59,58,57
32,31,30,29,28,27,26,25,24,23,13,14,15,16,17,18,19,20,21,22,12,11,10,9,8,7,6,5,4,3,7,6,5,4,3,2,1,0,1,2,8,9,10,11,12,13,14,15,16,17,27,26,25,24,23,22,21,20,19,18,28,29,30,31,32,33,34,35,36,37,47,46,45,44,43,42,41,40,39,38,48,49,50,51,52,53,54,55,56,57,67,66,65,64,63,62,61,60,59,58
31,30,29,28,27,26,25,24,23,22,12,13,14,15,16,17,18,19,20,21,11,10,9,8,7,6,5,4,3,2,8,7,6,5,4,3,2,1,0,1,9,10,11,12,13,14,15,16,17,18,28,27,26,25,24,23,22,21,20,19,29,30,31,32,33,34,35,36,37,38,48,47,46,45,44,43,42,41,40,39,49,50,51,52,53,54,55,56,57,58,68,67,66,65,64,63,62,61,60,59
30,29,28,27,26,25,24,23,22,21,11,12,13,14,15,16,17,18,19,20,10,9,8,7,6,5,4,3,2,1,9,8,7,6,5,4,3,2,1,0,10,11,12,13,14,15,16,17,18,19,29,28,27,26,25,24,23,22,21,20,30,31,32,33,34,35,36,37,38,39,49,48,47,46,45,44,43,42,41,40,50,51,52,53,54,55,56,57,58,59,69,68,67,66,65,64,63,62,61,60
40,39,38,37,36,35,34,33,32,31,21,22,23,24,25,26,27,28,29,30,20,19,18,17,16,15,14,13,12,11,1,2,3,4,5,6,7,8,9,10,0,1,2,3,4,5,6,7,8,9,19,18,17,16,15,14,13,12,11,10,20,21,22,23,24,25,26,27,28,29,39,38,37,36,35,34,33,32,31,30,40,41,42,43,44,45,46,47,48,49,59,58,57,56,55,54,53,52,51,50
41,40,39,38,37,36,35,34,33,32,22,23,24,25,26,27,28,29,30,31,21,20,19,18,17,16,15,14,13,12,2,3,4,5,6,7,8,9,10,11,1,0,1,2,3,4,5,6,7,8,18,17,16,15,14,13,12,11,10,9,19,20,21,22,23,24,25,26,27,28,38,37,36,35,34,33,32,31,30,29,39,40,41,42,43,44,45,46,47,48,58,57,56,55,54,53,52,51,50,49
42,41,40,39,38,37,36,35,34,33,23,24,25,26,27,28,29,30,31,32,22,21,20,19,18,17,16,15,14,13,3,4,5,6,7,8,9,10,11,12,2,1,0,1,2,3,4,5,6,7,17,16,15,14,13,12,11,10,9,8,18,19,20,21,22,23,24,25,26,27,37,36,35,34,33,32,31,30,29,28,38,39,40,41,42,43,44,45,46,47,57,56,55,54,53,52,51,50,49,48
43,42,41,40,39,38,37,36,35,34,24,25,26,27,28,29,30,31,32,33,23,22,21,20,19,18,17,16,15,14,4,5,6,7,8,9,10,11,12,13,3,2,1,0,1,2,3,4,5,6,16,15,14,13,12,11,10,9,8,7,17,18,19,20,21,22,23,24,25,26,36,35,34,33,32,31,30,29,28,27,37,38,39,40,41,42,43,44,45,46,56,55,54,53,52,51,50,49,48,47
44,43,42,41,40,39,38,37,36,35,25,26,27,28,29,30,31,32,33,34,24,23,22,21,20,19,18,17,16,15,5,6,7,8,9,10,11,12,13,14,4,3,2,1,0,1,2,3,4,5,15,14,13,12,11,10,9,8,7,6,16,17,18,19,20,21,22,23,24,25,35,34,33,32,31,30,29,28,27,26,36,37,38,39,40,41,42,43,44,45,55,54,53,52,51,50,49,48,47,46
45,44,43,42,41,40,39,38,37,36,26,27,28,29,30,31,32,33,34,35,25,24,23,22,21,20,19,18,17,16,6,7,8,9,10,11,12,13,14,15,5,4,3,2,1,0,1,2,3,4,14,13,12,11,10,9,8,7,6,5,15,16,17,18,19,20,21,22,23,24,34,33,32,31,30,29,28,27,26,25,35,36,37,38,39,40,41,42,43,44,54,53,52,51,50,49,48,47,46,45
46,45,44,43,42,41,40,39,38,37,27,28,29,30,31,32,33,34,35,36,26,25,24,23,22,21,20,19,18,17,7,8,9,10,11,12,13,14,15,16,6,5,4,3,2,1,0,1,2,3,13,12,11,10,9,8,7,6,5,4,14,15,16,17,18,19,20,21,22,23,33,32,31,30,29,28,27,26,25,24,34,35,36,37,38,39,40,41,42,43,53,52,51,50,49,48,47,46,45,44
47,46,45,44,43,42,41,40,39,38,28,29,30,31,32,33,34,35,36,37,27,26,25,24,23,22,21,20,19,18,8,9,10,11,12,13,14,15,16,17,7,6,5,4,3,2,1,0,1,2,12,11,10,9,8,7,6,5,4,3,13,14,15,16,17,18,19,20,21,22,32,31,30,29,28,27,26,25,24,23,33,34,35,36,37,38,39,40,41,42,52,51,50,49,48,47,46,45,44,43
48,47,46,45,44,43,42,41,40,39,29,30,31,32,33,34,35,36,37,38,28,27,26,25,24,23,22,21,20,19,9,10,11,12,13,14,15,16,17,18,8,7,6,5,4,3,2,1,0,1,11,10,9,8,7,6,5,4,3,2,12,13,14,15,16,17,18,19,20,21,31,30,29,28,27,26,25,24,23,22,32,33,34,35,36,37,38,39,40,41,51,50,49,48,47,46,45,44,43,42
49,48,47,46,45,44,43,42,41,40,30,31,32,33,34,35,36,37,38,39,29,28,27,26,25,24,23,22,21,20,10,11,12,13,14,15,16,17,18,19,9,8,7,6,5,4,3,2,1,0,10,9,8,7,6,5,4,3,2,1,11,12,13,14,15,16,17,18,19,20,30,29,28,27,26,25,24,23,22,21,31,32,33,34,35,36,37,38,39,40,50,49,48,47,46,45,44,43,42,41
59,58,57,56,55,54,53,52,51,50,40,41,42,43,44,45,46,47,48,49,39,38,37,36,35,34,33,32,31,30,20,21,22,23,24,25,26,27,28,29,19,18,17,16,15,14,13,12,11,10,0,1,2,3,4,5,6,7,8,9,1,2,3,4,5,6,7,8,9,10,20,19,18,17,16,15,14,13,12,11,21,22,23,24,25,26,27,28,29,30,40,39,38,37,36,35,34,33,32,31
58,57,56,55,54,53,52,51,50,49,39,40,41,42,43,44,45,46,47,48,38,37,36,35,34,33,32,31,30,29,19,20,21,22,23,24,25,26,27,28,18,17,16,15,14,13,12,11,10,9,1,0,1,2,3,4,5,6,7,8,2,3,4,5,6,7,8,9,10,11,21,20,19,18,17,16,15,14,13,12,22,23,24,25,26,27,28,29,30,31,41,40,39,38,37,36,35,34,33,32
57,56,55,54,53,52,51,50,49,48,38,39,40,41,42,43,44,45,46,47,37,36,35,34,33,32,31,30,29,28,18,19,20,21,22,23,24,25,26,27,17,16,15,14,13,12,11,10,9,8,2,1,0,1,2,3,4,5,6,7,3,4,5,6,7,8,9,10,11,12,22,21,20,19,18,17,16,15,14,13,23,24,25,26,27,28,29,30,31,32,42,41,40,39,38,37,36,35,34,33
56,55,54,53,52,51,50,49,48,47,37,38,39,40,41,42,43,44,45,46,36,35,34,33,32,31,30,29,28,27,17,18,19,20,21,22,23,24,25,26,16,15,14,13,12,11,10,9,8,7,3,2,1,0,1,2,3,4,5,6,4,5,6,7,8,9,10,11,12,13,23,22,21,20,19,18,17,16,15,14,24,25,26,27,28,29,30,31,32,33,43,42,41,40,39,38,37,36,35,34
55,54,53,52,51,50,49,48,47,46,36,37,38,39,40,41,42,43,44,45,35,34,33,32,31,30,29,28,27,26,16,17,18,19,20,21,22,23,24,25,15,14,13,12,11,10,9,8,7,6,4,3,2,1,0,1,2,3,4,5,5,6,7,8,9,10,11,12,13,14,24,23,22,21,20,19,18,17,16,15,25,26,27,28,29,30,31,32,33,34,44,43,42,41,40,39,38,37,36,35
54,53,52,51,50,49,48,47,46,45,35,36,37,38,39,40,41,42,43,44,34,33,32,31,30,29,28,27,26,25,15,16,17,18,19,20,21,22,23,24,14,13,12,11,10,9,8,7,6,5,5,4,3,2,1,0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,25,24,23,22,21,20,19,18,17,16,26,27,28,29,30,31,32,33,34,35,45,44,43,42,41,40,39,38,37,36
53,52,51,50,49,48,47,46,45,44,34,35,36,37,38,39,40,41,42,43,33,32,31,30,29,28,27,26,25,24,14,15,16,17,18,19,20,21,22,23,13,12,11,10,9,8,7,6,5,4,6,5,4,3,2,1,0,1,2,3,7,8,9,10,11,12,13,14,15,16,26,25,24,23,22,21,20,19,18,17,27,28,29,30,31,32,33,34,35,36,46,45,44,43,42,41,40,39,38,37
52,51,50,49,48,47,46,45,44,43,33,34,35,36,37,38,39,40,41,42,32,31,30,29,28,27,26,25,24,23,13,14,15,16,17,18,19,20,21,22,12,11,10,9,8,7,6,5,4,3,7,6,5,4,3,2,1,0,1,2,8,9,10,11,12,13,14,15,16,17,27,26,25,24,23,22,21,20,19,18,28,29,30,31,32,33,34,35,36,37,47,46,45,44,43,42,41,40,39,38
51,50,49,48,47,46,45,44,43,42,32,33,34,35,36,37,38,39,40,41,31,30,29,28,27,26,25,24,23,22,12,13,14,15,16,17,18,19,20,21,11,10,9,8,7,6,5,4,3,2,8,7,6,5,4,3,2,1,0,1,9,10,11,12,13,14,15,16,17,18,28,27,26,25,24,23,22,21,20,19,29,30,31,32,33,34,35,36,37,38,48,47,46,45,44,43,42,41,40,39
50,49,48,47,46,45,44,43,42,41,31,32,33,34,35,36,37,38,39,40,30,29,28,27,26,25,24,23,22,21,11,12,13,14,15,16,17,18,19,20,10,9,8,7,6,5,4,3,2,1,9,8,7,6,5,4,3,2,1,0,10,11,12,13,14,15,16,17,18,19,29,28,27,26,25,24,23,22,21,20,30,31,32,33,34,35,36,37,38,39,49,48,47,46,45,44,43,42,41,40
60,59,58,57,56,55,54,53,52,51,41,42,43,44,45,46,47,48,49,50,40,39,38,37,36,35,34,33,32,31,21,22,23,24,25,26,27,28,29,30,20,19,18,17,16,15,14,13,12,11,1,2,3,4,5,6,7,8,9,10,0,1,2,3,4,5,6,7,8,9,19,18,17,16,15,14,13,12,11,10,20,21,22,23,24,25,26,27,28,29,39,38,37,36,35,34,33,32,31,30
61,60,59,58,57,56,55,54,53,52,42,43,44,45,46,47,48,49,50,51,41,40,39,38,37,36,35,34,33,32,22,23,24,25,26,27,28,29,30,31,21,20,19,18,17,16,15,14,13,12,2,3,4,5,6,7,8,9,10,11,1,0,1,2,3,4,5,6,7,8,18,17,16,15,14,13,12,11,10,9,19,20,21,22,23,24,25,26,27,28,38,37,36,35,34,33,32,31,30,29
62,61,60,59,58,57,56,55,54,53,43,44,45,46,47,48,49,50,51,52,42,41,40,39,38,37,36,35,34,33,23,24,25,26,27,28,29,30,31,32,22,21,20,19,18,17,16,15,14,13,3,4,5,6,7,8,9,10,11,12,2,1,0,1,2,3,4,5,6,7,17,16,15,14,13,12,11,10,9,8,18,19,20,21,22,23,24,25,26,27,37,36,35,34,33,32,31,30,29,28
63,62,61,60,59,58,57,56,55,54,44,45,46,47,48,49,50,51,52,53,43,42,41,40,39,38,37,36,35,34,24,25,26,27,28,29,30,31,32,33,23,22,21,20,19,18,17,16,15,14,4,5,6,7,8,9,10,11,12,13,3,2,1,0,1,2,3,4,5,6,16,15,14,13,12,11,10,9,8,7,17,18,19,20,21,22,23,24,25,26,36,35,34,33,32,31,30,29,28,27
64,63,62,61,60,59,58,57,56,55,45,46,47,48,49,50,51,52,53,54,44,43,42,41,40,39,38,37,36,35,25,26,27,28,29,30,31,32,33,34,24,23,22,21,20,19,18,17,16,15,5,6,7,8,9,10,11,12,13,14,4,3,2,1,0,1,2,3,4,5,15,14,13,12,11,10,9,8,7,6,16,17,18,19,20,21,22,23,24,25,35,34,33,32,31,30,29,28,27,26
65,64,63,62,61,60,59,58,57,56,46,47,48,49,50,51,52,53,54,55,45,44,43,42,41,40,39,38,37,36,26,27,28,29,30,31,32,33,34,35,25,24,23,22,21,20,19,18,17,16,6,7,8,9,10,11,12,13,14,15,5,4,3,2,1,0,1,2,3,4,14,13,12,11,10,9,8,7,6,5,15,16,17,18,19,20,21,22,23,24,34,33,32,31,30,29,28,27,26,25
66,65,64,63,62,61,60,59,58,57,47,48,49,50,51,52,53,54,55,56,46,45,44,43,42,41,40,39,38,37,27,28,29,30,31,32,33,34,35,36,26,25,24,23,22,21,20,19,18,17,7,8,9,10,11,12,13,14,15,16,6,5,4,3,2,1,0,1,2,3,13,12,11,10,9,8,7,6,5,4,14,15,16,17,18,19,20,21,22,23,33,32,31,30,29,28,27,26,25,24
67,66,65,64,63,62,61,60,59,58,48,49,50,51,52,53,54,55,56,57,47,46,45,44,43,42,41,40,39,38,28,29,30,31,32,33,34,35,36,37,27,26,25,24,23,22,21,20,19,18,8,9,10,11,12,13,14,15,16,17,7,6,5,4,3,2,1,0,1,2,12,11,10,9,8,7,6,5,4,3,13,14,15,16,17,18,19,20,21,22,32,31,30,29,28,27,26,25,24,23
68,67,66,65,64,63,62,61,60,59,49,50,51,52,53,54,55,56,57,58,48,47,46,45,44,43,42,41,40,39,29,30,31,32,33,34,35,36,37,38,28,27,26,25,24,23,22,21,20,19,9,10,11,12,13,14,15,16,17,18,8,7,6,5,4,3,2,1,0,1,11,10,9,8,7,6,5,4,3,2,12,13,14,15,16,17,18,19,20,21,31,30,29,28,27,26,25,24,23,22
69,68,67,66,65,64,63,62,61,60,50,51,52,53,54,55,56,57,58,59,49,48,47,46,45,44,43,42,41,40,30,31,32,33,34,35,36,37,38,39,29,28,27,26,25,24,23,22,21,20,10,11,12,13,14,15,16,17,18,19,9,8,7,6,5,4,3,2,1,0,10,9,8,7,6,5,4,3,2,1,11,12,13,14,15,16,17,18,19,20,30,29,28,27,26,25,24,23,22,21
